station_id,station_name,N,RMSE,MAE,R2,Bias,Percent_Bias,Pearson_R,NSE,KGE
CL503,Chalna,9,52.62408411727537,46.29306279053021,0.7432350218614938,-9.384943897220012,-7.5902673503756395,0.8755633710548832,0.7432350218614938,0.8542367692752753
CL504,Dumuria,9,50.09574163072878,31.769234987235834,0.5655613344930162,3.5049744100513536,4.372715510183279,0.8195545575370946,0.5655613344930162,0.7662452142661094
CL509,Kapilmuni,10,80.68523998472325,36.97634899748816,0.5750109130039709,-31.029840425161844,-24.38685981229318,0.8017596467563389,0.5750109130039709,0.5865748333126499
CL510,Khulna,9,29.01944971759723,24.313712899412117,0.845914118086107,-10.335344558676093,-10.173695835949344,0.9503846864130677,0.845914118086107,0.8162603251865821
CL515,Paikgacha,11,80.69068500462018,50.248781245731536,0.5036454213021273,-18.016392798075533,-13.596344729612435,0.7318157066623624,0.5036454213021273,0.6477261884012946
CL517,Rupsa,10,52.319407620316994,38.99342500614429,0.6932872741711329,1.1796830545405053,1.1957055083524277,0.8415220509631937,0.6932872741711329,0.836783346876895
